id,name,address,city_id,location,desciption,time,stars,food type,price,place_type
327,Ghetto Ebraico - ComunitÌÊ Ebraica di Venezia,"Campo del Ghetto Nuovo, C. del Magazzen, 2882, 30121 Venezia VE, Italy",5,45.44543531762386 12.326279869171811,"Historic Jewish neighborhood now home to 2 synagogues, kosher shops & the Jewish Museum of Venice.",3,,,12,old
328,St. Mark's Square,"P.za San Marco, 30100 Venezia VE, Italy",5,45.43426843773743 12.338450242186132,Iconic square & gathering place dating back to the 12th century & dominated by St. Mark's Basilica.,5,,,0,old
329,Campiello del Carro,"S. Marco, 1622, 30124 Venezia VE, Italy",5,45.433722040352876 12.335164126843251,Historical landmark,2,,,0,old
330,Lo's places,"Ponte de S. PaterniÌÊn, 4231, 30124 Venezia VE, Italy",5,45.43525462175532 12.333948884514694,Historical landmark,2,,,0,old
331,Campo Santa Margherita,"Campo Santa Margherita, 30100 Venezia VE, Italy",5,45.43442536616242 12.323512742186136,Historical landmark,2,,,0,old
332,Florence Cathedral ,Piazza del Duomo,4,43.77326892499608  11.255949467658827,"Iconic cathedral with its magnificent dome, known as the Duomo, a symbol of the city.",3,,,42,old
333,Palazzo Vecchio,Piazza della Signoria,4,43.76941738535383  11.256161625330392,"Historic fortress and city hall, featuring beautiful Renaissance architecture and famous artworks.",3,,,55,old
334,Ponte Vecchio,Over the Arno River,4,43.76805668360152  11.253122038822648," Oldest bridge in Florence, lined with shops and known for its stunning views and medieval charm.",5,,,12,old
335,Basilica of Santa Croce,Piazza Santa Croce,4,43.76858376653406  11.262235509986791," Franciscan church housing the tombs of many renowned figures, including Michelangelo and Galileo.",5,,,51,old
336,Pitti Palace,Piazza de' Pitti,4,43.76533147855604  11.249986638822488," Grand Renaissance palace turned museum, showcasing art, royal apartments, and beautiful gardens.",4,,,42,old
337,Uffizi Gallery,(Piazzale degli Uffizi),4,43.76792503171195  11.255310796494449, World-famous art museum displaying an extensive collection of Renaissance masterpieces.,5,,,28,old
338,Bargello Museum,"Via del Proconsolo, 4",4,43.770522030689456  11.258018525330485,"Medieval fortress-turned-museum, housing sculptures, ceramics, and decorative arts.",3,,,17,old
339,Boboli Gardens,Piazza de' Pitti,4,43.76263664404163  11.248399596494131," Historic garden behind the Pitti Palace, featuring beautiful landscaping, sculptures, and panoramic views.",2,,,27,old
340,Basilica di San Lorenzo,(Piazza di San Lorenzo),4,43.77509356810489  11.253844009987162,"Historic church with a stunning faÌ¤ade and the Medici Chapels, a burial site for the Medici family.",4,,,31,old
341,San Marco Museum ,"(Piazza San Marco, 3)",4,43.77827961460971  11.258922025330927," Former Dominican convent turned museum, known for its frescoes by Fra Angelico.",3,,,17,old
342,Palazzo Medici Riccardi," (Via Camillo Cavour, 1)",4,43.77525230537793  11.25586667136168,"Renaissance palace built for the Medici family, featuring exquisite architecture and art.",2,,,15,old
343,Basilica di Santa Maria Novella ,(Piazza di Santa Maria Novella),4,43.774743028070944 11.249375167658917, Gothic and Renaissance church known for its stunning faÌ¤ade and art collection.,5,,,20,old
344,San Miniato al Monte,"(Via delle Porte Sante, 34)",4,43.759542353456766  11.26493668114044," Romanesque church on a hilltop, offering panoramic views of Florence and beautiful mosaics.",3,,,10,old
345,Piazza della Repubblica ,"Central square with a vibrant atmosphere, surrounded by historical cafÌ©s, shops, and arcades.",4,43.77162413372749  11.253864892792027,Vibrant square with a statue of Dante Alighieri.,3,,,5,old
346,Palazzo Davanzati,"(Via Porta Rossa, 13) ",4,43.77033935369742 11.252867025330486,"Medieval palace-turned-museum, providing a glimpse into the daily life of Renaissance Florence.",3,,,25,old
347,Basilica of San Lorenzo,(Piazza di San Lorenzo),4,43.775085821230064  11.253886925330772,Renaissance church with a tranquil cloister and the Laurentian Library designed by Michelangelo.,3,,,0,old
348,Orsanmichele,(Via dell'Arte della Lana) ,4,43.770784087804905 11.255004696494543," Former grain market transformed into a church, showcasing intricate sculptures on its exterior.",4,,,10,old
349,Loggia dei Lanzi ,(Piazza della Signoria),4,43.76931383319353  11.255544125330356,"Open-air sculpture gallery featuring famous statues, including the iconic Perseus with the Head of Medusa.",3,,,8,old
350,Basilica di Santo Spirito, (Piazza Santo Spirito) ,4,43.767224437523964  11.2480689811508," Renaissance church known for its simplicity and the works of renowned artists, such as Brunelleschi.",2,,,5,old
351,Santa Maria del Carmine ,(Piazza del Carmine),4,43.76825023984631  11.243998584853479," Church famous for the Brancacci Chapel, housing masterful frescoes by Masaccio.",2,,,23,old
352,Teatro dellOpera di Roma,"Piazza Beniamino Gigli, 00184 Roma RM, Italy",1,41.90079059587993 12.495658295400876,Iconic 19th-century theater thats as visually dramatic & lavish as the opera productions it stages.,2,,,50,night
353,Piazza Navona in Rome,"Piazza Navona, 00186 Roma RM, Italy",1,42.61517702203919 12.588172027923532,"Elegant square dating from the 1st century A.D., with a baroque fountain, street artists & bars.",1,,,60,night
354,Trevi Fountain in Rome,"Piazza di Trevi, 00187 Roma RM, Italy",1,41.90108118403159 12.483358776092714,"Aqueduct-fed rococo fountain, designed by Nicola Salvi & completed in 1762, with sculpted figures.",2,,,50,night
355,Intimate jazz club & whisky bar.,"Via Gregoriana, 54/a, 00187 Roma RM, Italy",1,41.90646391870449 12.48456545236533,Cool cocktails & bar meals in a low-lit setting with a frosty vibe & decor made out of ice.,1,,,35,night
356,Castel SantAngelo,"Lungotevere Castello, 50, 00193 Roma RM, Italy",1,41.90318294933377 12.466254537728092,"Circular, 2nd-century castle housing furniture & paintings collections in Renaissance apartments.",1,,,35,night
357,Roof Garden & Bar,"Via Giovanni Vitelleschi, 34, 00193 Roma RM, Italy",1,41.905156608826275 12.461993231390387,"A roof that turns into a terrace for cocktails, private parties, business meetings or can also be used only to admire Rome from an unconventional perspective. ",1,,,75,night
358,Vatican Museums,00120 Vatican City,1,41.90663948198113 12.453652024237723,"Multiple galleries of classical & Renaissance art masterpieces, plus the Sistine Chapel frescoes.",3,,,70,night
359,Trastevere,"Trastevere, Rome, Metropolitan City of Rome Capital, Italy",1,41.885986467545884 12.47013118675295,"Colorful Trastevere is a funky, bohemian area that clings to its centuries-old, working-class roots. Its known for traditional and innovative trattorias, craft beer pubs and artisan shops, as well as simple B&Bs and budget hotels. From the pre-dinner passeggiata (promenade) until late, a young crowd buzzes around Piazza di San Calisto and Piazza Santa Maria in Trastevere, the site of a gilded, mosaic-filled church.",1,,,40,night
360,Ice Club Roma,"Via della Madonna dei Monti, 18/19, 00184 Roma RM, Italy",1,41.89587441474658 12.489198508866922,Cool cocktails & bar meals in a low-lit setting with a frosty vibe & decor made out of ice.,2,,,50,night
361,La Cabala,"Via dei Soldati, 25c, 00186 Roma RM, Italy",1,41.90571254723192 12.47117406485654,Intimate nightclub on the top floor of a medieval building with views of the River Tiber.,2,,,70,night
362,Disco Planet Rome,"Via del Commercio, 36, 00154 Roma RM, Italy",1,41.87287026998206 12.475808921887781,"Busy nightclub with multiple rooms & dance floors offering live bands & themed nights, plus a bar.",1,,,50,night
363,Sharivari,"Via de Nari, 14, 00186 Roma RM, Italy",1,41.89813384139835 12.47603553805878,"Elegant & glamorous venue with an Italian fine dining restaurant, a bistro & a stylish nightclub.",3,,,60,night
364,Yellow Bar,"Via Palestro, 40, 00185 Roma RM, Italy",1,41.90549788598787 12.504623530116069,"Low-lit, buzzing restaurant/bar in a hostel, with live music & an underground club.",2,,,25,night
365,Mag Cafe,"Ripa di Porta Ticinese, 43, 20143 Milano MI, Italy",2,45.45137380174303 9.173410528562401,this place is known for its aperitivo hours where drinks are accompanied by finger food3.,2,,,50,night
366,Moscow Mule Bar,"Via Teodosio, 60, 20131 Milano MI, Italy",2,45.48691299523624 9.230104335554646,this place is known for its aperitivo hours where drinks are accompanied by finger food3.,1,,,60,night
367,Il Bar,"Via Teodosio 60, Milan, 20131",2,45.46488794489 9.19186033555871,this place is known for its aperitivo hours where drinks are accompanied by finger food3.,2,,,50,night
368,Moscow Mule Bar,"Via Cardinale Ascanio Sforza 37, Milan, 201362.",2,45.486935560288565 9.230039962540317,"Moscow Mule Bar: This is a cocktail bar located at Via Teodosio 60, Milan1. The bar is known for its Moscow mule, a cocktail made with vodka",3,,,35,night
369,Coba Happy Hour Navigli Milano,"Via Ascanio Sforza, 37, 20136 Milano MI, Italy",2,45.448550963202834 9.177362777880898,"Ascanio Sforza 37, Milan2, this place is known for its aperitivo hours where drinks are accompanied by finger food3.",1,,,35,night
370,Frida,"Viale Premuda 7, Milan, 20129",2,45.458039780365205 9.175339464339972,"Frida: Located in Milan, Frida is a bar and shop that has changed the history of the Isola district",1,,,75,night
371,Lab Milano Cocktail Bar,"Viale Monza 140, Milan, 20127",2,45.46411712261373 9.207083564386444,"It is known for its experimentation, creation, and research of new flavors and sensations.",1,,,70,night
372,Zelig Cabaret,"Via Cardinale Ascanio Sforza 21, Milan, 20136",2,45.50417003266416 9.222361977880084,It offers high-quality live music every evening from Tuesday to Saturday,2,,,40,night
373,Ginger Cocktail Lab,"Via Emilio Gola 12, Milan",2,45.44975079758872 9.177653809135325,It is the perfect address for those seeking moments of pure pleasure and fun in the Milanese nightlife,3,,,50,night
374,10gradinord,"Ippolito Rosellini 1, Zona Isola - Stazione Centrale - Garibaldi - Corso Como, Milan, 20124",2,45.44429922991731 9.154419289529445,over the years has witnessed performances by artists of great prestige both in Italy and abroad,1,,,70,night
375,CAPRICCIO Exclusive Club Milano,"Via Emilio Gola 12, Milan",2,45.48841007943055 9.193648864395378,offers lowed parties and excelent drinks.,1,,,50,night
376,Nidaba Theatre - Live Music Navigli Milano,"åÊVia dei Piccolomini 5, 20151 Milano",2,45.44901478024667 9.17581989323408,"fun and transgression, immersing yourself in an enveloping and engaging atmosphere10.",3,,,60,night
377,San Siro Stadium,"Via dei Piccolomini 5, 20151 Milano",2,45.47816345147721 9.124044279734743,"San Siro, officially known as Stadio Giuseppe Meazza, is a football stadium in the San Siro district of Milan, Italy, which is the home of A.C.",1,,,25,night
378,La Scala Opera House,"Piazza della Scala, Milan",2,45.46747734286862 9.189578022068918,"Nestled in the heart of Milan, Teatro alla Scala, commonly known as La Scala, is one of the world‰Ûªs most iconic and prestigious opera houses",1,,,50,night
379,Castello Sforzesco,"Piazza Castello, Milan",2,45.4705890581159 9.179294949052773,"This is a medieval fortification located in Milan, Northern Italy",1,,,55,night
380,Galleria Vittorio Emanuele II,"Piazza del Duomo, Milan",2,45.46607092766959 9.189941347846336,"Galleria Vittorio Emanuele II: This is Italy‰Ûªs oldest active shopping gallery and a major landmark of Milan, Italy",1,,,45,night
381,Duomo di Milano:,"Piazza del Duomo, Milan",2,45.46413832526434 9.191911955650484,"The Milan Cathedral, also known as Duomo di Milano, is a mind-blowing journey among art, history",1,,,45,night
382,Rock‰Ûªn‰Ûªroll Milano,"Via Giuseppe Bruschetti, 11, 20125 - Milano",2,45.49268259761525 9.207582977890452,This is a unique place that offers a selection of crafted drinks that are sharp and refreshing to the senses.,3,,,23,night
383,Bar Matricola,"Via Caminadella 20, Milan, 20143",2,45.4657783037244 9.175356169057729,This is a nice place where you can reserve a table or even a small space for yourselves.,1,,,43,night
384,Hole Rabbit CafÌ¬:,"Via Giuseppe Mazzini 20, Milan,20123",2,45.46180397549449 9.18842832206119,"This cafÌ© is an Alice in Wonderland-themed tea room, the first of its kind in Italy",3,,,12,night
385,The Lounge Bar:,"Piazza della Repubblica 20, Milan,20124",2,45.48055440946163 9.199831924070043,"The Lounge Bar is located in The Westin Palace, Milan. It‰Ûªs a popular meeting place for both locals and international travelers",3,,,34,night
386,Piazza Bellin,"Piazza Bellini, Naples, Italy.",3,40.84996623004733 14.252255680775132,"Piazza Bellini: A vibrant square known for its lively nightlife scene, with numerous bars, cafes, and live music venues",1,,,50,night
387,Via dei Tribunal,"Via dei Tribunali, Naples, Italy.",3,40.851622971186295 14.258811145831396,"Via dei Tribunali: A popular street in the historic center, lined with bars, pubs, and small clubs. Its a great place for bar hopping and enjoying the energetic atmosphere",1,,,60,night
388,Lungomare Caracciolo,"Lungomare Caracciolo, Naples, Italy.",3,40.82820459966301 14.221175117005366,"Lungomare Caracciolo: A scenic promenade along the waterfront, offering a variety of bars, restaurants, and clubs with stunning views of the bay",1,,,50,night
389,Vomero,"Vomero district, Naples, Italy.",3,40.84345596862755 14.222263130735039,Vomero,2,,,35,night
390,Quartieri Spagnoli,"in the Spanish Quarter (Quartieri Spagnoli), Naples, Italy.",3,40.842996831187456 14.247183598207501,"Quartieri Spagnoli: A vibrant and authentic neighborhood with many local bars, taverns, and late-night spots. Its a great place to experience the local nightlife scene.",2,,,35,night
391,Piazza San Domenico Maggiore,"Piazza San Domenico Maggiore, Naples, Italy.",3,40.848659038842506 14.255170490025531,Piazza San Domenico Maggiore: A charming square surrounded by historic buildings and filled with bars and outdoor seating.,2,,,75,night
392,Via Partenope,"Via Partenope, Naples, Italy",3,40.830087259492544 14.24549477471527,"Via Partenope: A waterfront street with a selection of bars and clubs, offering a lively atmosphere and beautiful views of the sea.",1,,,70,night
393,Via Toledo,"Via Toledo, Naples, Italy.",3,40.84290602172316 14.248883542363032,"Colorful Trastevere is a funky, bohemian area that clings to its centuries-old, working-class roots. Its known forVia Toledo: A bustling street with a mix of bars, cafes, and late-night venues. Its a popular spot for socializing and enjoying the vibrant atmosphere",1,,,40,night
394,Chiaia,"the Chiaia district, Naples, Italy.",3,40.83616017730097 14.233442927748316,"Chiaia: A trendy neighborhood known for its upscale bars, cocktail lounges, and stylish nightlife venues.",3,,,50,night
395,Rione SanitÌÊ,"the SanitÌÊ district, Naples, Italy.",3,40.85907009737598 14.254342381556192,"Rione SanitÌÊ: A historic neighborhood with a growing nightlife scene, featuring bars, music venues, and cultural spaces.",3,,,70,night
396,Teatro Bellini,"Via Conte di Ruvo, 14, 80135 Naples NA, Italy.",3,40.85128822191436 14.251053015589855,"Teatro Bellini: A renowned theater that hosts a variety of performances, including theater shows, concerts, and DJs. Its a unique nightlife experience in a cultural setting",2,,,50,night
397,Borgo Marinari,"Borgo Marinari, Naples, Italy.",3,40.830904856109846 14.248086060333234,Borgo Marinari: A picturesque area with a selection of bars and restaurants located on a small island near the Castel dellOvo.,2,,,60,night
398, Piazza San Pasquale,"t Piazza San Pasquale, Naples, Italy.",3,40.834347946216745 14.236365352397153,"Piazza San Pasquale: A lively square with several bars and pubs, known for its vibrant nightlife and social gatherings",2,,,25,night
399,Piazza San Domenico Maggiore,"Piazza San Domenico Maggiore, Naples, Italy.",3,40.8486428073012  14.255138296358506,"square with a mix of bars, cafes, and clubs, offering a diverse range of nightlife options",3,,,44,night
400,Via Partenope,"Via Partenope, Naples, Italy.",3,40.83009537738777 14.245548411701392,"A waterfront street with a selection of bars and clubs, offering a lively atmosphere and beautiful views of the sea.",2,,,45,night
401,Pozzuoli,"in Pozzuoli, Naples, Italy.",3,40.84685248123578  14.083042636544471,"A coastal town near Naples with a vibrant nightlife scene, featuring bars, clubs, and beachfront venues.",1,,,54,night
402,Vico San Pietro a Majella,"Vico San Pietro a Majella, Naples, Italy.",3,40.84984319864723  14.252366396358557,A narrow street in the historic center known for its jazz bars and live music venues. Its a great place for music enthusiasts and those who enjoy a laid-back atmosphere,3,,,65,night
403,Via Toledo Underground,"Via Toledo, Naples, Italy.",3,40.84317949066407  14.249018945032248,"An underground space hosting events, concerts, and DJ performances. It offers a unique and alternative nightlife experience.",2,,,56,night
404,Via Mezzocannone,"Via Mezzocannone, Naples, Italy.",3,40.84674654272337  14.256055409850479,"A street in the university district, featuring a variety of bars, pubs, and student hangouts. Its a vibrant area with a youthful atmosphere.",2,,,45,night
405,Molo Beverello,"Molo Beverello, Naples, Italy.",3,40.83837091115347  14.254583881014058,"The main port area of Naples, offering a range of bars and restaurants with waterfront views",3,,,34,night
406,Skyline Rooftop Bar,"San Marco, 30124 Venice",5,45.428154880168364 12.320120093484084,Skyline Rooftop Bar offers breathtaking views of the Venice skyline. Enjoy a wide range of cocktails and live music while taking in the citys beauty.,3,,,15,night
407,Bacaro Jazz Club,"Dorsoduro, 30123 Venice",5,45.438426493589326 12.337163268656042,Bacaro Jazz Club is a popular spot for jazz enthusiasts. Sip on your favorite drink while listening to live jazz performances in an intimate and cozy setting.,1,,,10,night
408,Lido Beach Bar,"Lido di Venezia, 30126 Venice",5,45.41438035686907 12.377185353099454,"Lido Beach Bar is the perfect place to unwind by the beach. Enjoy refreshing cocktails, lounge on sunbeds, and take a dip in the Adriatic Sea.",2,,,8,night
409,Harrys Bar,"San Marco, 30124 Venice",5,45.432649050443054 12.337351810333082,Harrys Bar is a historic Venetian institution known for its classic cocktails and elegant atmosphere. Experience the charm of this iconic bar frequented by famous personalities.,2,,,20,night
410,Cafe Noir,"Cannaregio, 30121 Venice",5,45.43611308367388 12.325304839820115,"CafÌÄå© Noir is a trendy cafÌÄå© by day and a lively bar by night. Savor delicious coffee, indulge in tasty snacks, and enjoy the vibrant atmosphere.",2,,,7,night
411,Bacaro Veneto,"Castello, 30122 Venice",5,45.43597624012882 12.325980695637,Bacaro Veneto is a traditional Venetian wine bar. Sample a variety of local wines and savor delectable cicchetti (small snacks) in a cozy and authentic setting.,2,,,12,night
412,Jazz Club Venice,"Santa Croce, 30135 Venice",5,45.43338289220982 12.323896110984217,"Jazz Club Venice offers an eclectic mix of jazz, blues, and soul music. Immerse yourself in the soulful melodies while enjoying your favorite drink.",2,,,15,night
413,Novecento Jazz Club 900,"Campiello del Sansoni, 900, 30125 Venezia VE, Italy",5,45.438884612197604 12.332600342203314,"Novecento Jazz Club 900 offers an intimate and cozy space for jazz enthusiasts. Enjoy live jazz music, friendly ambiance, and a wide selection of drinks.",2,,,10,night
414,Giudecca 795 Art Gallery,"Giudecca, 30133 Venice",5,45.42705733706576 12.324006636884436,Giudecca 795 Art Gallery is a contemporary art space showcasing works from local and international artists. Explore the vibrant art scene of Venice in this unique gallery.,3,,,0,night
415,Cipriani Bar,"Giudecca, 30133 Venice",5,45.42740516538459 12.341075130116065,Cipriani Bar is a luxurious waterfront bar offering stunning views of the lagoon. Enjoy signature cocktails and a sophisticated ambiance in this iconic Venetian establishment.,3,,,25,night
416,Bauer Palazzo Rooftop Bar,"San Marco, 30124 Venice",5,45.4323846070704 12.33620076746849,Bauer Palazzo Rooftop Bar provides panoramic views of Venices landmarks. Indulge in a wide selection of drinks and experience the citys charm from above.,1,,,20,night
417,Piccolo Mondo,"Cannaregio, 30121 Venice",5,45.43183544867263 12.327395666805542,Piccolo Mondo is a lively bar known for its energetic atmosphere and live music performances. Dance the night away and enjoy a vibrant nightlife experience.,1,,,10,night
418,Acqua Alta Bookstore,"Castello, 30122 Venice",5,45.438175504443926 12.342324182148804,Acqua Alta Bookstore is a unique bookstore with a charming twist. Enjoy a drink amidst stacks of books and experience the cozy and eccentric ambiance.,3,,,0,night
419,Bacaro Dai Mori,"San Polo, 30125 Venice",5,45.43904714928625 12.334050353736009,Bacaro Dai Mori is a traditional Venetian wine bar with a rich selection of local wines and delicious cicchetti. Immerse yourself in the local culture and flavors.,1,,,12,night
420,La Fenice Opera House,"San Marco, 30124 Venice",5,45.4337203878043 12.333736437969938,La Fenice Opera House is a historic venue offering breathtaking opera performances. Witness world-class talent in an opulent setting for an unforgettable night.,1,,,15,night
421,Bacaro Rosso,"Dorsoduro, 30123 Venice",5,45.550258235785044 12.310143080306643,Bacaro Rosso is a cozy wine bar serving an extensive selection of wines and delectable Venetian dishes. Experience the local culinary delights in a warm ambiance.,3,,,15,night
422,Venissa Wine Resort,"Mazzorbo, 30142 Venice",5,45.48871091437793 12.411144195645216,Venissa Wine Resort is a vineyard and wine bar located on the island of Mazzorbo. Taste exquisite local wines and enjoy the serene atmosphere of the Venetian lagoon.,2,,,30,night
423,Osteria Al Squero,"Dorsoduro, 30123 Venice",5,45.430247056299976 12.326214568655397,Osteria Al Squero is a charming bar near a gondola workshop. Sip on a glass of wine and watch the gondoliers at work while enjoying the authentic Venetian vibe.,2,,,10,night
424,Cantina Do Mori,"San Polo, 30125 VeniceVenice",5,45.43911542029395 12.333987980298884,"Cantina Do Mori is one of the oldest wine bars in Venice, dating back to 1462. Step into history and enjoy a glass of wine in this atmospheric and traditional establishment.",2,,,10,night
425,The Gritti Palace Terrace,"San Marco, 30124 Venice",5,45.43196136790368 12.333323153312689,The Gritti Palace Terrace is a luxurious rooftop bar offering stunning views of the Grand Canal. Indulge in exquisite cocktails and soak in the opulence of Venice.,3,,,30,night
426,Peggy Guggenheim Collection,"Dorsoduro, 30123 Venice",5,45.43101662927538 12.331537395641181,Peggy Guggenheim Collection is a renowned modern art museum. Discover masterpieces by prominent artists and enjoy the vibrant art scene in the heart of Venice.,1,,,15,night
427,Red Garter,"Via de' Benci, 33",4,43.76836469187916  11.25974135231494,"Lively pub with live music, karaoke, and a vibrant atmosphere.",3,,,50,night
428,The Blob Club,"Via Vinegia, 21/r",4,43.76891828170419  11.257509125330413," Popular nightclub playing a mix of music genres, from rock to electronic.",3,,,60,night
429,Space Electronic Disco Club,"Via Palazzuolo, 37",4,43.77381941208471  11.24630386765888,Underground electronic music venue with multiple dance floors.,3,,,50,night
430,Jazz Club Firenze,"Via Nuova de' Caccini, 3",4,43.77364993005363  11.263129996494765,Intimate jazz club hosting live performances by local and international artists.,3,,,35,night
431,Lion's Fountain Pub,"Via del Giglio, 49",4,43.771689206953496  11.261546311838273," Irish pub featuring live sports screenings, pub quizzes, and a wide selection of beers.",3,,,35,night
432,Bitter Bar,"Via di Mezzo, 28r",4,43.71620377335088  11.28422277487975, Upscale cocktail bar with a refined atmosphere and an extensive drink menu.,2,,,75,night
433,YAB Disco Club,"Via Sassetti, 5r",4,43.77102791931721  11.252681725330541,Stylish nightclub with multiple dance floors and a mix of music genres.,1,,,70,night
434,Mayday Club,"Via Dante Alighieri, 16",4,43.77112426647661  11.256593338822828,"Late-night club with a dance floor, DJ sets, and a trendy atmosphere.",3,,,40,night
435,Rex CafÌ©,"Piazza della Repubblica, 6R",4,43.77268477340966 11.26320500998696," Chic cafÌ©-bar offering cocktails, live music, and a terrace with panoramic views.",2,,,50,night
436,Full Up Club ,"Via della Vigna Vecchia, 23r",4,43.7702493936777  11.258863038822758,Nightclub playing a mix of music genres and hosting regular themed parties.,1,,,70,night
437,Tenax Club,"Via Pratese, 46",4,43.79907592178722  11.195229340675793,Renowned club known for its electronic and techno music events.,2,,,50,night
438,Moyo," Via dei Benci, 23r",4,43.76828162198765  11.259612408135453,"Cocktail bar with a relaxed ambiance, outdoor seating, and a wide range of drinks.",2,,,60,night
439,Negroni,"Via dei Renai, 17r",4,43.76822199914468  11.258593783855463, Trendy cocktail bar with a stylish interior and expertly crafted drinks.,1,,,25,night
440,Rasputin Disco Pub,"Via Pier Capponi, 1",4,43.76649688304835 11.248074725330342,Russian-themed nightclub with multiple dance floors and live DJ performances.,1,,,44,night
441,The Fusion Bar ,"Via del Ghibellina, 70r",4,43.76901093382141  11.25321075416632 ,"Lounge bar offering a fusion of cocktails, sushi, and live music.",1,,,45,night
442,Slowly Club,"Via Porta Rossa, 63",4,43.88170687721324  11.256453811007072," Cosy nightclub with a dance floor, DJ sets, and a friendly atmosphere.",3,,,54,night
443,Volume,"Piazza Santo Spirito, 5r",4,43.7668254342757  11.247837067658484,"Artistic venue hosting live music, DJ sets, and cultural events.",3,,,65,night
444,The Friends Pub,"Via de' Pepi, 51",4,43.770623170687344  11.250934164070319,"Cozy pub with a warm atmosphere, offering a selection of beers and spirits. ",2,,,56,night
445,Rivoire,"Piazza della Signoria, 5-6r",4,43.769751570210744 11.255085496494521," Historic cafÌ© with outdoor seating, known for its hot chocolate and pastries.",3,,,45,night
446,Zoe,"Piazza Santa Maria Novella, 20r",4,43.76556532992247 11.260219383652483, Lounge bar and restaurant with a sophisticated ambiance and signature cocktails.,3,,,34,night
447,The Blob Firenze,"Via del Proconsolo, 9r",4,43.768887290999125  11.257444752315003,Eclectic bar with a unique interior and a mix of music genres.,2,,,55,night
448,The Beer House Club,"Via de' Benci, 23r",4,43.76762609944837  11.260033742525252,Lively pub offering a wide selection of craft beers and live sports screenings.,2,,,60,night
449,Colle Bereto,"Piazza Strozzi, 5r",4,43.77112653463012 11.252039781151037," Rooftop bar with panoramic views of Florence, serving cocktails and light bites.",1,,,65,night
450,Oibo - Beer e Burger,"Via dei Benci, 34r",4,43.768698739032935  11.260299983002195,Casual bar offering a variety of beers on tap and gourmet burgers.,1,,,45,night
451,Rari Nantes Florentia,"Viale Paoli, 3",4,43.76659939407486  11.275888098033125,Sports bar with big screens for watching live sports events and a friendly atmosphere.,3,,,23,night
452,Villa Borghese Gardens,"Piazzale Napoleone I, 00197 Roma RM, Italy",1,41.912983078988084 12.48516558006076,"Vast urban park with formally landscaped gardens, a lake & villas now housing important museums.",2,,,,natural
453,Botanical Garden of Rome,"Largo Cristina di Svezia, 23 A - 24, 00165 Roma RM, Italy",1,41.89288280617462 12.462939079547962,"7,000 plant species from around the world, plus fountains, a bamboo grove & a Japanese tea garden.",4,,,,natural
454,Monte Mario,"Monte Mario, 00136 Roma RM, Italy",1,41.91794165875352 12.450171371905292,"Forested hill offering a nature reserve, observatory & panoramic views of the city & its monuments.",5,,,,natural
455,Gianicolo Hill,"Piazzale Giuseppe Garibaldi, 00165 Roma RM, Italy",1,41.89166933751176 12.461351280059397,"This historic, well-known hilltop terrace offers panoramic views of Rome.",2,,,,natural
456,Parco degli Acquedotti,"Via Lemonia, 256, 00174 Roma RM, Italy",1,41.850548739851135 12.557414284514692,"Protected parkland with a Roman aqueduct & ancient archaeological sites, plus a former mill.",5,,,,natural
457,Lake Bracciano,"Lago di Bracciano, Italy",1,42.13049402148912 12.234714392817125,"a popular place for sailing, swimming & scuba diving.",4,,,,natural
458,Tiber Island,"Isola Tiberina, 00186 Roma RM, Italy",1,41.89076521851188 12.477205191159609,Compact island in a bend of the River Tiber with a number of historical buildings & monuments.,3,,,,natural
459,Appian Way Regional Park,"Parco Regionale dell'Appia Antica, Via Appia Antica, 42, 00178 Roma RM, Italy",1,41.86846830399119 12.502436695400757,Park along 16 km of the Roman road preserving important ancient Roman tombs & villas.,2,,,,natural
460,Villa Doria Pamphili,"Via di San Pancrazio, 00152 Roma RM, Italy",1,41.885406070114456 12.441598366566145,"Landscaped park on ancient noble Roman estate, with open-air concerts, nature trails & fountain.",3,,,,natural
461,Ostia Beach,"Lido di Ostia, 00122 Roma RM, Italy",1,41.73698985513557 12.28517615956347,"Historical 150-meter jetty, first founded in 1940, ending in a circular observation space.",4,,,,natural
462,Vatican Gardens,"Vatican City, 00120",1,41.9038103292675 12.450310168417394,"Formal gardens within Vatican City, featuring fountains, sculptures & landscaped greenery.",3,,,,natural
463,Janiculum Hill,"Via Garibaldi, 00153 Roma RM, Italy",1,41.89158148443225 12.461404924237998,"Hilltop park known for its panoramic views, statues, and memorials, including a large statue of Giuseppe Garibaldi.",4,,,,natural
464,Villa Celimontana,"Via della Navicella, 12, 00184 Roma RM, Italy",1,41.88402072333501 12.495179608894615,"Renaissance villa and park with ancient Roman ruins, gardens, and a summer jazz festival.",3,,,,natural
465,Villa Ada Savoia,"Via Salaria, 00199 Roma RM, Italy",1,41.93295543180118 12.502058838058776,"Large park with a lake, trees, and walking paths, offering a peaceful retreat from the city.",4,,,,natural
466,Parco Savello (Orange Garden),"Piazza Pietro D'Illiria, 00153 Roma RM, Italy",1,41.88523339523036 12.480388710744778,"Garden on the Aventine Hill with orange trees, rose beds, and a panoramic view of Rome.",5,,,,natural
467,Parco Sempione,"Piazza Sempione, 20121 Milano MI",2,45.472517938322106 9.17696642500752,"Located in the heart of the city, Parco Sempione is one of the largest parks in Milan. It is characterized by its stunning views, dense trees",5,,,,natural
